STATION,NAME,DATE,MLY-CLDD-BASE45,MLY-CLDD-BASE50,MLY-CLDD-BASE55,MLY-CLDD-BASE57,MLY-CLDD-BASE60,MLY-CLDD-BASE70,MLY-CLDD-BASE72,MLY-CLDD-NORMAL,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-GRDD-BASE40,MLY-GRDD-BASE45,MLY-GRDD-BASE50,MLY-GRDD-BASE55,MLY-GRDD-BASE57,MLY-GRDD-BASE60,MLY-GRDD-BASE65,MLY-GRDD-BASE70,MLY-GRDD-BASE72,MLY-GRDD-TB4886,MLY-GRDD-TB5086,MLY-HTDD-BASE40,MLY-HTDD-BASE45,MLY-HTDD-BASE50,MLY-HTDD-BASE55,MLY-HTDD-BASE57,MLY-HTDD-BASE60,MLY-HTDD-NORMAL,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-PRBOCC-LSTH016,MLY-TMIN-PRBOCC-LSTH020,MLY-TMIN-PRBOCC-LSTH024,MLY-TMIN-PRBOCC-LSTH028,MLY-TMIN-PRBOCC-LSTH032,MLY-TMIN-PRBOCC-LSTH036,MLY-TMIN-STDDEV,MONTH
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",4,185.0,70.0,17.0,9.0,2.0,0.0,0.0,-7777.0,16.5,2.1,332.0,185.0,70.0,17.0,9.0,2.0,-7777.0,0.0,0.0,173.0,142.0,-7777.0,3.0,38.0,136.0,187.0,271.0,418.0,,,,,,,,3.09,,,,,,,,,,,,,,51.1,1.8,300.0,28.4,117.0,21.0,1.0,0.0,0.0,0.0,59.3,2.1,0.0,0.0,0.0,0.1,78.0,288.0,300.0,300.0,42.8,0.0,0.0,0.0,0.0,164.0,717.0,2.0,Apr
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",5,366.0,214.0,90.0,56.0,26.0,1.0,-7777.0,5.0,17.4,2.0,521.0,366.0,214.0,90.0,56.0,26.0,5.0,1.0,-7777.0,299.0,255.0,0.0,-7777.0,3.0,34.0,63.0,125.0,259.0,,,,,,,,2.12,,,,,,,,,,,,,,56.8,2.0,310.0,31.0,247.0,69.0,10.0,0.0,0.0,0.0,65.5,2.6,0.0,0.0,0.0,0.0,10.0,208.0,309.0,310.0,48.1,0.0,0.0,0.0,0.0,0.0,25.0,1.8,May
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",6,506.0,356.0,209.0,155.0,86.0,5.0,2.0,25.0,17.9,1.5,656.0,506.0,356.0,209.0,155.0,86.0,25.0,5.0,2.0,416.0,360.0,0.0,0.0,0.0,3.0,10.0,31.0,119.0,,,,,,,,1.59,,,,,,,,,,,,,,61.9,2.2,300.0,30.0,282.0,141.0,39.0,0.3,0.0,0.0,70.8,2.6,0.0,0.0,0.0,0.0,0.0,65.0,296.0,300.0,52.9,0.0,0.0,0.0,0.0,0.0,0.0,2.1,Jun
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",7,668.0,513.0,358.0,296.0,205.0,20.0,11.0,82.0,19.9,1.9,823.0,668.0,513.0,358.0,296.0,205.0,82.0,20.0,11.0,569.0,508.0,0.0,0.0,0.0,-7777.0,-7777.0,2.0,34.0,,,,,,,,0.94,,,,,,,,,,,,,,66.6,2.4,310.0,31.0,309.0,254.0,90.0,1.3,0.1,0.0,76.5,3.1,0.0,0.0,0.0,0.0,0.0,6.0,265.0,309.0,56.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Jul
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",8,680.0,525.0,370.0,308.0,216.0,17.0,7.0,84.0,20.2,1.8,835.0,680.0,525.0,370.0,308.0,216.0,84.0,17.0,7.0,584.0,522.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,,,,,,,,0.92,,,,,,,,,,,,,,67.0,1.4,310.0,31.0,310.0,271.0,93.0,0.5,0.0,0.0,77.1,1.9,0.0,0.0,0.0,0.0,0.0,8.0,252.0,310.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Aug
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",9,498.0,348.0,202.0,149.0,83.0,3.0,1.0,21.0,19.1,2.6,648.0,498.0,348.0,202.0,149.0,83.0,21.0,3.0,1.0,414.0,361.0,0.0,0.0,-7777.0,4.0,11.0,35.0,123.0,,,,,,,,1.71,,,,,,,,,,,,,,61.6,1.7,300.0,30.0,292.0,161.0,27.0,0.1,0.0,0.0,71.2,2.5,0.0,0.0,0.0,0.0,0.0,89.0,293.0,300.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,Sep
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",10,247.0,114.0,29.0,13.0,3.0,-7777.0,-7777.0,-7777.0,14.9,1.8,399.0,247.0,114.0,29.0,13.0,3.0,-7777.0,-7777.0,-7777.0,207.0,168.0,-7777.0,4.0,25.0,96.0,142.0,225.0,377.0,,,,,,,,3.84,,,,,,,,,,,,,,52.9,1.3,310.0,30.4,154.0,13.0,0.0,0.0,0.0,0.0,60.3,1.4,0.0,0.0,0.0,0.5,53.0,249.0,310.0,310.0,45.4,0.0,0.0,0.0,14.0,161.0,585.0,1.8,Oct
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",11,79.0,19.0,2.0,1.0,-7777.0,0.0,0.0,0.0,11.9,1.4,190.0,79.0,19.0,2.0,1.0,-7777.0,0.0,0.0,0.0,72.0,49.0,14.0,52.0,142.0,275.0,334.0,423.0,573.0,,,,,,,,6.47,,,,,,,,,,,,,,45.9,2.7,293.0,19.8,15.0,1.0,0.0,0.0,0.0,0.2,51.9,2.7,0.0,0.0,2.0,3.5,138.0,290.0,300.0,300.0,39.9,7.0,30.0,111.0,341.0,757.0,994.0,2.9,Nov
USW00094248,"RENTON MUNICIPAL AIRPORT, WA US",12,19.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,10.4,1.2,83.0,19.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,61.0,152.0,291.0,443.0,505.0,598.0,753.0,,,,,,,,5.39,,,,,,,,,,,,,,40.7,2.6,267.0,7.0,2.0,0.0,0.0,0.0,0.0,0.8,45.9,2.5,0.0,0.0,10.0,7.7,238.0,310.0,310.0,310.0,35.5,109.0,219.0,420.0,767.0,994.0,1000.0,2.9,Dec
USC00451233,"CEDAR LAKE, WA US",1,3.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,21.0,3.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,155.0,291.0,443.0,598.0,660.0,753.0,908.0,9.42,12.75,16.08,19.1,16.8,8.9,4.5,13.0,0.0,4.4,13.2,4.7,3.5,1.4,0.6,0.1,8.9,12.5,8.9,6.0,2.0,35.7,2.9,154.0,1.3,0.0,0.0,0.0,0.0,0.0,3.9,39.7,3.0,0.0,-7777.0,13.0,15.7,288.0,310.0,310.0,310.0,31.7,224.0,467.0,781.0,961.0,1000.0,1000.0,2.9,Jan
USC00451233,"CEDAR LAKE, WA US",2,6.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,10.9,1.6,32.0,6.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,112.0,226.0,360.0,500.0,556.0,640.0,780.0,5.46,7.81,11.33,15.7,12.8,6.2,2.3,8.6,0.5,4.9,10.3,3.2,2.3,1.0,0.3,-7777.0,7.5,8.8,5.3,3.4,1.2,37.2,2.9,187.0,3.6,4.0,0.0,0.0,0.0,0.0,1.6,42.6,3.3,0.0,1.0,10.0,14.0,261.0,280.0,280.0,280.0,31.7,196.0,376.0,667.0,916.0,995.0,1000.0,2.8,Feb
USC00451233,"CEDAR LAKE, WA US",3,19.0,3.0,-7777.0,-7777.0,-7777.0,0.0,0.0,-7777.0,13.3,2.0,69.0,19.0,3.0,-7777.0,-7777.0,-7777.0,-7777.0,0.0,0.0,40.0,30.0,66.0,171.0,310.0,462.0,524.0,617.0,772.0,7.11,9.44,12.44,19.7,16.0,7.4,3.0,9.94,0.0,1.8,9.7,3.0,2.1,0.9,0.5,-7777.0,5.9,6.2,3.7,2.3,0.7,40.1,2.6,252.0,9.7,17.0,2.0,0.0,0.0,0.0,0.4,46.8,3.4,0.0,0.0,1.0,12.5,292.0,310.0,310.0,310.0,33.4,22.0,68.0,277.0,750.0,994.0,1000.0,2.1,Mar
USC00451233,"CEDAR LAKE, WA US",4,60.0,21.0,5.0,3.0,1.0,0.0,0.0,-7777.0,15.4,2.2,141.0,60.0,21.0,5.0,3.0,1.0,-7777.0,0.0,0.0,82.0,66.0,24.0,93.0,204.0,338.0,396.0,484.0,633.0,6.73,7.87,10.37,18.7,14.7,6.6,2.0,8.29,0.0,0.5,4.7,1.5,0.9,0.3,0.1,0.0,2.9,2.3,1.1,0.5,0.1,43.9,2.3,282.0,15.0,56.0,10.0,1.0,0.0,0.0,0.0,51.6,3.0,0.0,0.0,0.0,5.7,242.0,298.0,300.0,300.0,36.2,0.0,9.0,94.0,396.0,880.0,1000.0,2.0,Apr
USC00451233,"CEDAR LAKE, WA US",5,174.0,85.0,34.0,22.0,11.0,-7777.0,-7777.0,2.0,17.1,2.5,310.0,174.0,85.0,34.0,22.0,11.0,2.0,-7777.0,-7777.0,171.0,143.0,2.0,21.0,86.0,191.0,241.0,322.0,468.0,5.22,6.77,8.48,17.2,12.7,5.1,1.7,6.88,0.0,0.0,0.0,0.2,-7777.0,-7777.0,0.0,0.0,0.2,0.1,-7777.0,0.0,0.0,49.9,2.4,309.0,24.4,120.0,47.0,9.0,-7777.0,0.0,0.0,58.5,3.2,0.0,0.0,0.0,0.3,124.0,295.0,310.0,310.0,41.4,0.0,0.0,22.0,84.0,370.0,875.0,2.1,May
USC00451233,"CEDAR LAKE, WA US",6,295.0,162.0,73.0,50.0,25.0,1.0,-7777.0,6.0,17.5,2.4,444.0,295.0,162.0,73.0,50.0,25.0,6.0,1.0,-7777.0,246.0,210.0,-7777.0,1.0,18.0,79.0,116.0,181.0,312.0,3.09,5.9,7.12,14.9,10.0,4.0,1.2,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,2.3,300.0,28.9,174.0,78.0,17.0,-7777.0,0.0,0.0,63.6,3.3,0.0,0.0,0.0,0.0,15.0,255.0,300.0,300.0,46.0,0.0,0.0,0.0,0.0,0.0,124.0,1.5,Jun
USC00451233,"CEDAR LAKE, WA US",7,471.0,317.0,177.0,131.0,76.0,5.0,2.0,24.0,20.2,3.2,626.0,471.0,317.0,177.0,131.0,76.0,24.0,5.0,2.0,386.0,337.0,0.0,-7777.0,1.0,16.0,32.0,70.0,173.0,1.14,2.07,3.58,8.7,5.1,1.6,0.7,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2,2.6,310.0,31.0,264.0,160.0,45.0,0.3,0.0,0.0,70.3,4.0,0.0,0.0,0.0,0.0,-7777.0,160.0,306.0,310.0,50.1,0.0,0.0,0.0,0.0,0.0,1.0,1.8,Jul
USC00451233,"CEDAR LAKE, WA US",8,490.0,335.0,190.0,141.0,82.0,5.0,2.0,24.0,20.2,2.7,645.0,490.0,335.0,190.0,141.0,82.0,24.0,5.0,2.0,402.0,350.0,0.0,0.0,-7777.0,10.0,23.0,57.0,154.0,1.38,1.96,3.01,7.9,4.4,1.7,0.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,1.6,310.0,31.0,275.0,167.0,42.0,0.3,0.0,0.0,70.9,2.6,0.0,0.0,0.0,0.0,0.0,132.0,307.0,310.0,50.7,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Aug
USC00451233,"CEDAR LAKE, WA US",9,317.0,179.0,81.0,55.0,28.0,1.0,-7777.0,6.0,18.2,2.7,465.0,317.0,179.0,81.0,55.0,28.0,6.0,1.0,-7777.0,265.0,227.0,-7777.0,2.0,14.0,67.0,100.0,163.0,291.0,2.27,4.45,6.67,11.5,8.0,3.5,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,2.2,300.0,29.1,192.0,80.0,16.0,0.2,0.0,0.0,64.6,3.2,0.0,0.0,0.0,-7777.0,26.0,240.0,298.0,300.0,46.4,0.0,0.0,0.0,0.0,2.0,165.0,1.7,Sep
USC00451233,"CEDAR LAKE, WA US",10,121.0,45.0,12.0,7.0,3.0,-7777.0,0.0,-7777.0,14.1,2.4,243.0,121.0,45.0,12.0,7.0,3.0,-7777.0,-7777.0,0.0,117.0,92.0,7.0,39.0,118.0,240.0,297.0,385.0,538.0,5.63,8.27,12.05,16.5,12.5,6.5,2.6,8.86,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-7777.0,0.1,-7777.0,-7777.0,-7777.0,47.6,2.0,306.0,21.5,76.0,12.0,2.0,0.0,0.0,0.0,54.7,3.0,0.0,0.0,0.0,1.4,146.0,299.0,310.0,310.0,40.6,0.0,0.0,6.0,122.0,565.0,950.0,1.6,Oct
USC00451233,"CEDAR LAKE, WA US",11,16.0,3.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,8.8,1.4,62.0,16.0,3.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,16.0,9.0,79.0,183.0,319.0,467.0,526.0,616.0,766.0,10.37,15.15,20.27,21.0,18.7,10.9,4.8,15.34,0.0,1.0,6.2,2.0,1.3,0.6,0.3,0.0,4.6,3.1,2.3,1.8,0.7,39.4,3.2,220.0,5.4,3.0,0.0,0.0,0.0,0.0,1.0,43.9,3.4,0.0,1.0,8.0,8.4,242.0,300.0,300.0,300.0,35.0,31.0,98.0,276.0,652.0,955.0,1000.0,3.1,Nov
USC00451233,"CEDAR LAKE, WA US",12,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.9,11.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7777.0,185.0,329.0,483.0,638.0,700.0,794.0,949.0,9.02,10.38,13.26,19.4,16.0,8.1,3.7,11.17,1.4,5.3,18.2,5.1,3.3,1.4,0.4,0.1,9.2,13.1,7.9,5.0,1.7,34.4,2.8,121.0,0.6,0.0,0.0,0.0,0.0,0.0,3.9,38.1,2.9,0.0,2.0,16.0,17.0,299.0,310.0,310.0,310.0,30.7,246.0,435.0,739.0,962.0,1000.0,1000.0,2.7,Dec
USC00452675,"EVERETT, WA US",1,26.0,4.0,1.0,-7777.0,0.0,0.0,0.0,0.0,13.6,1.9,96.0,26.0,4.0,1.0,-7777.0,0.0,0.0,0.0,0.0,40.0,25.0,59.0,143.0,277.0,429.0,490.0,583.0,738.0,3.44,4.69,6.65,18.6,11.6,2.8,0.4,5.11,,,,,,,,,,,,,,41.2,2.7,282.0,12.3,7.0,0.0,0.0,0.0,0.0,0.2,48.0,2.8,0.0,0.0,11.0,10.1,232.0,307.0,310.0,310.0,34.4,161.0,326.0,643.0,913.0,994.0,1000.0,2.9,Jan
USC00452675,"EVERETT, WA US",2,29.0,4.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,16.6,2.1,102.0,29.0,4.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,56.0,38.0,35.0,102.0,217.0,353.0,409.0,493.0,633.0,1.98,3.05,4.04,15.2,9.2,1.5,0.1,3.08,,,,,,,,,,,,,,42.4,2.9,268.0,15.8,19.0,-7777.0,0.0,0.0,0.0,0.1,50.7,2.8,0.0,1.0,9.0,10.5,220.0,279.0,280.0,280.0,34.1,47.0,186.0,481.0,820.0,986.0,1000.0,3.3,Feb
USC00452675,"EVERETT, WA US",3,76.0,18.0,2.0,1.0,-7777.0,0.0,0.0,-7777.0,17.7,2.1,194.0,76.0,18.0,2.0,1.0,-7777.0,-7777.0,0.0,0.0,112.0,86.0,7.0,44.0,141.0,280.0,340.0,433.0,588.0,2.65,3.89,4.63,18.9,10.8,1.5,0.2,3.69,,,,,,,,,,,,,,46.0,2.1,307.0,25.0,52.0,5.0,-7777.0,0.0,0.0,-7777.0,54.9,2.5,0.0,0.0,1.0,5.9,206.0,310.0,310.0,310.0,37.2,3.0,32.0,128.0,531.0,913.0,1000.0,2.2,Mar
USC00452675,"EVERETT, WA US",4,168.0,62.0,15.0,7.0,2.0,0.0,0.0,-7777.0,18.8,2.1,311.0,168.0,62.0,15.0,7.0,2.0,-7777.0,0.0,0.0,178.0,147.0,-7777.0,7.0,51.0,154.0,207.0,292.0,440.0,2.58,2.89,3.63,15.9,8.7,1.6,0.1,3.0,,,,,,,,,,,,,,50.3,1.8,300.0,29.0,133.0,18.0,2.0,0.0,0.0,0.0,59.7,2.2,0.0,0.0,0.0,1.0,120.0,293.0,300.0,300.0,41.0,0.0,0.0,0.0,47.0,423.0,936.0,2.0,Apr
USC00452675,"EVERETT, WA US",5,331.0,183.0,72.0,44.0,18.0,-7777.0,-7777.0,2.0,19.1,1.6,485.0,331.0,183.0,72.0,44.0,18.0,2.0,-7777.0,-7777.0,283.0,244.0,-7777.0,-7777.0,8.0,52.0,85.0,153.0,292.0,2.18,2.6,3.4,13.2,7.9,1.4,0.1,2.67,,,,,,,,,,,,,,55.7,1.9,310.0,30.9,236.0,72.0,4.0,-7777.0,0.0,0.0,65.2,2.3,0.0,0.0,0.0,0.0,33.0,245.0,310.0,310.0,46.1,0.0,0.0,0.0,0.0,0.0,290.0,1.8,May
USC00452675,"EVERETT, WA US",6,465.0,315.0,170.0,118.0,59.0,2.0,-7777.0,12.0,18.8,2.3,615.0,465.0,315.0,170.0,118.0,59.0,12.0,2.0,-7777.0,380.0,328.0,0.0,0.0,-7777.0,5.0,13.0,44.0,147.0,1.3,1.76,3.19,11.0,6.3,1.3,0.3,2.3,,,,,,,,,,,,,,60.5,1.7,300.0,30.0,282.0,140.0,19.0,-7777.0,0.0,0.0,69.9,2.7,0.0,0.0,0.0,0.0,0.0,104.0,298.0,300.0,51.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,Jun
USC00452675,"EVERETT, WA US",7,604.0,449.0,295.0,233.0,147.0,8.0,4.0,45.0,20.2,2.2,759.0,604.0,449.0,295.0,233.0,147.0,45.0,8.0,4.0,510.0,450.0,0.0,0.0,0.0,-7777.0,1.0,7.0,60.0,0.52,0.9,1.71,6.2,3.0,0.6,0.1,1.17,,,,,,,,,,,,,,64.5,1.9,310.0,31.0,307.0,238.0,60.0,0.4,0.0,0.0,74.6,2.8,0.0,0.0,0.0,0.0,0.0,35.0,292.0,310.0,54.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,Jul
USC00452675,"EVERETT, WA US",8,612.0,457.0,302.0,241.0,154.0,7.0,3.0,46.0,21.5,2.3,767.0,612.0,457.0,302.0,241.0,154.0,46.0,7.0,3.0,521.0,462.0,0.0,-7777.0,-7777.0,-7777.0,1.0,7.0,54.0,0.38,0.98,1.82,5.7,2.8,0.6,0.1,1.15,,,,,,,,,,,,,,64.7,1.7,310.0,31.0,309.0,262.0,61.0,0.1,0.0,0.0,75.5,2.2,0.0,0.0,0.0,0.0,0.0,51.0,292.0,310.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Aug
USC00452675,"EVERETT, WA US",9,429.0,280.0,144.0,99.0,46.0,-7777.0,-7777.0,6.0,21.4,2.5,579.0,429.0,280.0,144.0,99.0,46.0,6.0,-7777.0,-7777.0,365.0,320.0,0.0,-7777.0,2.0,15.0,30.0,67.0,177.0,1.04,2.01,2.63,9.2,4.9,1.0,0.1,1.95,,,,,,,,,,,,,,59.3,1.6,300.0,30.0,283.0,146.0,14.0,-7777.0,0.0,0.0,70.0,2.2,0.0,0.0,0.0,-7777.0,19.0,166.0,300.0,300.0,48.6,0.0,0.0,0.0,0.0,4.0,102.0,1.8,Sep
USC00452675,"EVERETT, WA US",10,209.0,89.0,22.0,10.0,3.0,0.0,0.0,-7777.0,18.3,2.3,358.0,209.0,89.0,22.0,10.0,3.0,-7777.0,0.0,0.0,207.0,171.0,-7777.0,6.0,41.0,129.0,179.0,265.0,417.0,2.38,3.38,5.3,15.5,8.7,2.2,0.4,3.58,,,,,,,,,,,,,,51.6,1.7,310.0,30.1,165.0,21.0,-7777.0,0.0,0.0,0.0,60.7,1.8,0.0,0.0,0.0,1.4,118.0,278.0,310.0,310.0,42.4,0.0,0.0,15.0,142.0,513.0,874.0,2.3,Oct
USC00452675,"EVERETT, WA US",11,66.0,16.0,2.0,1.0,-7777.0,0.0,0.0,-7777.0,14.5,2.6,168.0,66.0,16.0,2.0,1.0,-7777.0,-7777.0,0.0,0.0,77.0,54.0,23.0,71.0,171.0,306.0,365.0,455.0,605.0,4.19,6.06,7.29,18.3,12.9,3.7,0.8,5.57,,,,,,,,,,,,,,44.8,2.8,290.0,20.0,26.0,1.0,0.0,0.0,0.0,0.3,52.1,2.9,0.0,0.0,4.0,6.8,177.0,292.0,300.0,300.0,37.6,25.0,92.0,286.0,569.0,945.0,1000.0,3.2,Nov
USC00452675,"EVERETT, WA US",12,15.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,12.8,1.5,69.0,15.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,24.0,13.0,81.0,182.0,324.0,477.0,539.0,632.0,787.0,4.01,5.62,6.79,18.6,12.1,3.0,0.8,5.17,,,,,,,,,,,,,,39.6,2.8,262.0,9.1,1.0,0.0,0.0,0.0,0.0,0.8,46.0,2.7,0.0,3.0,15.0,12.1,254.0,310.0,310.0,310.0,33.2,176.0,354.0,642.0,946.0,1000.0,1000.0,3.1,Dec
USC00455525,"MONROE, WA US",1,22.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,12.3,2.2,86.0,22.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,31.0,19.0,73.0,163.0,298.0,451.0,513.0,606.0,761.0,5.0,6.47,7.47,20.9,14.0,4.0,0.8,6.24,0.0,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.3,0.6,0.2,-7777.0,0.0,40.5,2.8,254.0,9.4,4.0,0.0,0.0,0.0,0.0,0.5,46.6,2.9,0.0,1.0,12.0,11.0,239.0,309.0,310.0,310.0,34.3,190.0,411.0,719.0,930.0,998.0,1000.0,3.0,Jan
USC00455525,"MONROE, WA US",2,29.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,16.3,2.3,101.0,29.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,55.0,39.0,38.0,106.0,221.0,357.0,413.0,497.0,637.0,3.04,3.56,4.69,15.8,10.8,2.2,0.3,4.12,0.0,0.0,0.0,0.4,0.2,0.1,0.1,0.0,0.7,0.5,0.2,-7777.0,0.0,42.2,2.8,263.0,14.9,21.0,1.0,0.0,0.0,0.0,0.1,50.4,2.9,0.0,1.0,9.0,9.9,216.0,279.0,280.0,280.0,34.1,108.0,295.0,613.0,897.0,997.0,1000.0,3.2,Feb
USC00455525,"MONROE, WA US",3,74.0,16.0,1.0,-7777.0,-7777.0,0.0,0.0,-7777.0,17.5,2.0,191.0,74.0,16.0,1.0,-7777.0,-7777.0,-7777.0,0.0,0.0,110.0,85.0,7.0,44.0,141.0,282.0,343.0,436.0,591.0,3.63,5.09,5.73,19.6,13.0,2.7,0.4,4.81,0.0,0.0,0.0,0.2,0.1,-7777.0,0.0,0.0,0.2,0.2,0.1,0.0,0.0,45.9,2.4,308.0,24.0,62.0,5.0,0.0,0.0,0.0,0.0,54.7,3.0,0.0,0.0,1.0,6.1,202.0,309.0,310.0,310.0,37.2,27.0,48.0,182.0,632.0,968.0,1000.0,2.0,Mar
USC00455525,"MONROE, WA US",4,164.0,59.0,13.0,6.0,2.0,0.0,0.0,-7777.0,19.2,2.8,307.0,164.0,59.0,13.0,6.0,2.0,-7777.0,0.0,0.0,180.0,150.0,1.0,8.0,53.0,157.0,210.0,296.0,444.0,2.89,3.46,4.21,16.3,10.1,2.0,0.4,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.2,1.9,300.0,28.4,130.0,31.0,4.0,0.0,0.0,0.0,59.8,2.5,0.0,0.0,0.0,2.0,133.0,292.0,300.0,300.0,40.6,0.0,0.0,0.0,168.0,649.0,979.0,2.2,Apr
USC00455525,"MONROE, WA US",5,331.0,183.0,74.0,46.0,19.0,-7777.0,-7777.0,3.0,19.9,2.6,485.0,331.0,183.0,74.0,46.0,19.0,3.0,-7777.0,-7777.0,287.0,249.0,-7777.0,-7777.0,8.0,53.0,88.0,154.0,292.0,2.48,3.38,3.98,14.6,9.2,2.0,0.2,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.7,2.1,310.0,30.9,232.0,85.0,15.0,0.1,0.0,0.0,65.6,3.0,0.0,0.0,0.0,-7777.0,38.0,249.0,310.0,310.0,45.7,0.0,0.0,0.0,0.0,68.0,478.0,1.9,May
USC00455525,"MONROE, WA US",6,459.0,309.0,166.0,115.0,57.0,1.0,-7777.0,12.0,20.2,3.1,609.0,459.0,309.0,166.0,115.0,57.0,12.0,1.0,-7777.0,379.0,331.0,0.0,-7777.0,-7777.0,7.0,16.0,48.0,153.0,1.57,2.52,3.69,11.6,6.4,1.3,0.2,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.3,1.9,300.0,30.0,280.0,145.0,37.0,0.3,0.0,0.0,70.4,3.2,0.0,0.0,0.0,0.0,2.0,142.0,299.0,300.0,50.2,0.0,0.0,0.0,0.0,0.0,0.0,1.2,Jun
